datetime,PRECTOTCORR,discharge_cfs,PRECTOTCORR_z,discharge_cfs_z
20-09-2010,0.28,96.9,-0.425212304,-0.409460724
21-09-2010,0.01,94.3,-0.456924515,-0.410859441
22-09-2010,0.39,93.5,-0.412292514,-0.411289815
23-09-2010,0,96.9,-0.458099042,-0.409460724
24-09-2010,0.02,103,-0.455749989,-0.406179119
25-09-2010,1.9,91.4,-0.234939033,-0.412419548
26-09-2010,3.88,88.7,-0.002382813,-0.413872062
27-09-2010,0.02,90.5,-0.455749989,-0.41290372
28-09-2010,0,94.5,-0.458099042,-0.410751847
29-09-2010,0.02,96,-0.455749989,-0.409944895
30-09-2010,0.02,87.8,-0.455749989,-0.414356233
01-10-2010,0,82.9,-0.458099042,-0.416992277
02-10-2010,0,78.7,-0.458099042,-0.419251743
03-10-2010,0.01,76,-0.456924515,-0.420704257
04-10-2010,0,73,-0.458099042,-0.422318161
05-10-2010,0,72,-0.458099042,-0.422856129
06-10-2010,0,71,-0.458099042,-0.423394097
07-10-2010,0.02,71.7,-0.455749989,-0.423017519
08-10-2010,0,71.4,-0.458099042,-0.42317891
09-10-2010,0,70.2,-0.458099042,-0.423824471
10-10-2010,0,71.1,-0.458099042,-0.4233403
11-10-2010,0,71,-0.458099042,-0.423394097
12-10-2010,6.5,71,0.305343095,-0.423394097
13-10-2010,0.28,75,-0.425212304,-0.421242225
14-10-2010,0.01,74,-0.456924515,-0.421780193
15-10-2010,0.01,72.7,-0.456924515,-0.422479551
16-10-2010,0,70.7,-0.458099042,-0.423555487
17-10-2010,0,70.9,-0.458099042,-0.423447894
18-10-2010,0,71.1,-0.458099042,-0.4233403
19-10-2010,1.04,71.8,-0.3359483,-0.422963722
20-10-2010,1.31,73.7,-0.304236088,-0.421941583
21-10-2010,0,74,-0.458099042,-0.421780193
22-10-2010,0,72.9,-0.458099042,-0.422371958
23-10-2010,0,72.1,-0.458099042,-0.422802332
24-10-2010,5.42,73,0.178494247,-0.422318161
25-10-2010,2.18,74,-0.202052295,-0.421780193
26-10-2010,2.33,73,-0.184434399,-0.422318161
27-10-2010,16.71,76.1,1.504534512,-0.42065046
28-10-2010,4.84,84.7,0.110371718,-0.416023934
29-10-2010,0,98.1,-0.458099042,-0.408815162
30-10-2010,0,94.1,-0.458099042,-0.410967034
31-10-2010,0,86.4,-0.458099042,-0.415109389
01-11-2010,0.16,84,-0.43930662,-0.416400512
02-11-2010,17.54,87.9,1.6020202,-0.414302437
03-11-2010,8.78,135,0.573135105,-0.38896414
04-11-2010,5.71,172,0.212555512,-0.369059322
05-11-2010,0,131,-0.458099042,-0.391116013
06-11-2010,0,107,-0.458099042,-0.404027246
07-11-2010,0,99.5,-0.458099042,-0.408062007
08-11-2010,0,96.4,-0.458099042,-0.409729708
09-11-2010,0,95,-0.458099042,-0.410482863
10-11-2010,0,93.9,-0.458099042,-0.411074628
11-11-2010,0,93.1,-0.458099042,-0.411505003
12-11-2010,0,92.1,-0.458099042,-0.412042971
13-11-2010,0.34,91.2,-0.418165145,-0.412527142
14-11-2010,8.17,93.4,0.501488997,-0.411343612
15-11-2010,34.3,360,3.570526385,-0.267921324
16-11-2010,12.26,799,0.98187028,-0.031753341
17-11-2010,0,575,-0.458099042,-0.152258189
18-11-2010,2.12,396,-0.209099453,-0.248554474
19-11-2010,0,322,-0.458099042,-0.288364111
20-11-2010,0,277,-0.458099042,-0.312572674
21-11-2010,0,244,-0.458099042,-0.330325621
22-11-2010,0.2,219,-0.434608515,-0.343774822
23-11-2010,5.25,202,0.158527299,-0.35292028
24-11-2010,0.47,197,-0.402896303,-0.35561012
25-11-2010,11.64,230,0.909049645,-0.337857174
26-11-2010,11.98,291,0.948983542,-0.305041121
27-11-2010,0,380,-0.458099042,-0.257161963
28-11-2010,0,373,-0.458099042,-0.260927739
29-11-2010,8.42,332,0.530852156,-0.28298443
30-11-2010,15.32,364,1.341275347,-0.265769452
01-12-2010,0,776,-0.458099042,-0.044126606
02-12-2010,0.29,1070,-0.424037777,0.114036007
03-12-2010,0,964,-0.458099042,0.057011391
04-12-2010,0,540,-0.458099042,-0.171087071
05-12-2010,0,364,-0.458099042,-0.265769452
06-12-2010,0,294,-0.458099042,-0.303427217
07-12-2010,0,254,-0.458099042,-0.32494594
08-12-2010,0,226,-0.458099042,-0.340009046
09-12-2010,0,208,-0.458099042,-0.349692471
10-12-2010,0,194,-0.458099042,-0.357224024
11-12-2010,14.03,188,1.189761446,-0.360451833
12-12-2010,0.06,215,-0.451051884,-0.345926695
13-12-2010,0,221,-0.458099042,-0.342698886
14-12-2010,0,209,-0.458099042,-0.349154503
15-12-2010,0.05,199,-0.45222641,-0.354534184
16-12-2010,1.59,203,-0.27134935,-0.352382311
17-12-2010,1.42,198,-0.291316298,-0.355072152
18-12-2010,0.97,182,-0.344169985,-0.363679641
19-12-2010,0,183,-0.458099042,-0.363141673
20-12-2010,0,167,-0.458099042,-0.371749162
21-12-2010,0.02,154,-0.455749989,-0.378742747
22-12-2010,0.01,148,-0.456924515,-0.381970555
23-12-2010,0,141,-0.458099042,-0.385736332
24-12-2010,0,136,-0.458099042,-0.388426172
25-12-2010,6.43,135,0.29712141,-0.38896414
26-12-2010,0.06,139,-0.451051884,-0.386812268
27-12-2010,0,142,-0.458099042,-0.385198364
28-12-2010,0,137,-0.458099042,-0.387888204
29-12-2010,1.13,133,-0.325377563,-0.390040077
30-12-2010,7.51,169,0.423970257,-0.370673226
31-12-2010,16.83,233,1.518628828,-0.336243269
01-01-2011,22.69,1030,2.206901277,0.092517284
02-01-2011,0,1600,-0.458099042,0.399159084
03-01-2011,0,1780,-0.458099042,0.495993337
04-01-2011,0.01,1410,-0.456924515,0.296945151
05-01-2011,7.98,735,0.479172996,-0.066183297
06-01-2011,0,479,-0.458099042,-0.203903124
07-01-2011,0,613,-0.458099042,-0.131815402
08-01-2011,0,544,-0.458099042,-0.168935199
09-01-2011,6.82,415,0.342927938,-0.23833308
10-01-2011,2.25,371,-0.19383061,-0.262003675
11-01-2011,0.81,355,-0.362962406,-0.270611165
12-01-2011,0,338,-0.458099042,-0.279756622
13-01-2011,0,320,-0.458099042,-0.289440047
14-01-2011,0,308,-0.458099042,-0.295895664
15-01-2011,0.03,280,-0.454575463,-0.31095877
16-01-2011,0.65,257,-0.381754828,-0.323332036
17-01-2011,0.77,241,-0.367660512,-0.331939525
18-01-2011,8.16,231,0.500314471,-0.337319205
19-01-2011,0.12,230,-0.444004725,-0.337857174
20-01-2011,2.28,224,-0.190307031,-0.341084982
21-01-2011,0.05,222,-0.45222641,-0.342160918
22-01-2011,0,228,-0.458099042,-0.33893311
23-01-2011,0,220,-0.458099042,-0.343236854
24-01-2011,4.86,211,0.112720771,-0.348078567
25-01-2011,17.7,265,1.620812622,-0.319028291
26-01-2011,0.06,493,-0.451051884,-0.196371571
27-01-2011,0,864,-0.458099042,0.003214584
28-01-2011,0,713,-0.458099042,-0.078018595
29-01-2011,0,468,-0.458099042,-0.209820773
30-01-2011,11.53,366,0.896129855,-0.264693516
31-01-2011,4.05,446,0.017584135,-0.22165607
01-02-2011,24.1,1230,2.372509494,0.200110898
02-02-2011,0.02,2060,-0.455749989,0.646624397
03-02-2011,4.93,1990,0.120942455,0.608966632
04-02-2011,17.77,1690,1.629034306,0.447576211
05-02-2011,0.07,1690,-0.449877357,0.447576211
06-02-2011,0.08,1980,-0.448702831,0.603586952
07-02-2011,0.69,1650,-0.377056723,0.426057488
08-02-2011,0,942,-0.458099042,0.045176093
09-02-2011,7.75,646,0.45215889,-0.114062456
10-02-2011,0.17,567,-0.438132094,-0.156561933
11-02-2011,0,545,-0.458099042,-0.168397231
12-02-2011,0,507,-0.458099042,-0.188840018
13-02-2011,0.02,458,-0.455749989,-0.215200453
14-02-2011,0,407,-0.458099042,-0.242636825
15-02-2011,0,365,-0.458099042,-0.265231484
16-02-2011,0,338,-0.458099042,-0.279756622
17-02-2011,0,310,-0.458099042,-0.294819728
18-02-2011,0,295,-0.458099042,-0.302889249
19-02-2011,0,279,-0.458099042,-0.311496738
20-02-2011,0,267,-0.458099042,-0.317952355
21-02-2011,0,255,-0.458099042,-0.324407972
22-02-2011,0,245,-0.458099042,-0.329787652
23-02-2011,0,234,-0.458099042,-0.335705301
24-02-2011,4.66,219,0.089230244,-0.343774822
25-02-2011,14.3,310,1.221473658,-0.294819728
26-02-2011,0,506,-0.458099042,-0.189377986
27-02-2011,0,665,-0.458099042,-0.103841062
28-02-2011,2.44,509,-0.171514609,-0.187764082
01-03-2011,0,388,-0.458099042,-0.252858218
02-03-2011,0,307,-0.458099042,-0.296433632
03-03-2011,0,274,-0.458099042,-0.314186578
04-03-2011,12.93,253,1.060563546,-0.325483908
05-03-2011,43.96,321,4.705118852,-0.288902079
06-03-2011,0.25,1880,-0.428735883,0.549790145
07-03-2011,0,2730,-0.458099042,1.007063005
08-03-2011,67.18,2440,7.432369068,0.851052265
09-03-2011,50.09,13200,5.425103513,6.639588715
10-03-2011,0.01,13800,-0.456924515,6.962369558
11-03-2011,0,14600,-0.458099042,7.392744015
12-03-2011,0,14100,-0.458099042,7.123759979
13-03-2011,0,5250,-0.458099042,2.362742546
14-03-2011,17.57,2700,1.605543779,0.990923963
15-03-2011,1.94,1870,-0.230240927,0.544410464
16-03-2011,0,2460,-0.458099042,0.861811626
17-03-2011,0,2370,-0.458099042,0.8133945
18-03-2011,0,1520,-0.458099042,0.356121639
19-03-2011,0,938,-0.458099042,0.043024221
20-03-2011,0,744,-0.458099042,-0.061341585
21-03-2011,0,620,-0.458099042,-0.128049626
22-03-2011,0,535,-0.458099042,-0.173776912
23-03-2011,0.01,480,-0.456924515,-0.203365156
24-03-2011,0,434,-0.458099042,-0.228111687
25-03-2011,0,394,-0.458099042,-0.24963041
26-03-2011,0.55,362,-0.393500092,-0.266845388
27-03-2011,1.83,343,-0.243160717,-0.277066781
28-03-2011,0.69,324,-0.377056723,-0.287288175
29-03-2011,18.24,311,1.684237045,-0.29428176
30-03-2011,32.04,1170,3.305083427,0.167832814
31-03-2011,0.19,2340,-0.435783041,0.797255457
01-04-2011,0.03,2950,-0.454575463,1.125415981
02-04-2011,1.08,1980,-0.331250195,0.603586952
03-04-2011,0,881,-0.458099042,0.012360041
04-04-2011,20.76,604,1.980217689,-0.136657115
05-04-2011,0,603,-0.458099042,-0.137195083
06-04-2011,0,647,-0.458099042,-0.113524488
07-04-2011,0,610,-0.458099042,-0.133429306
08-04-2011,0,518,-0.458099042,-0.182922369
09-04-2011,0,413,-0.458099042,-0.239409016
10-04-2011,0,351,-0.458099042,-0.272763037
11-04-2011,7.98,311,0.479172996,-0.29428176
12-04-2011,0,305,-0.458099042,-0.297509568
13-04-2011,0,316,-0.458099042,-0.291591919
14-04-2011,0,293,-0.458099042,-0.303965185
15-04-2011,13.81,257,1.163921866,-0.323332036
16-04-2011,0,701,-0.458099042,-0.084474212
17-04-2011,0.03,878,-0.454575463,0.010746137
18-04-2011,0,608,-0.458099042,-0.134505243
19-04-2011,0.01,386,-0.456924515,-0.253934154
20-04-2011,6.45,302,0.299470463,-0.299123472
21-04-2011,17.35,271,1.579704199,-0.315800483
22-04-2011,0.11,313,-0.445179252,-0.293205824
23-04-2011,0.45,555,-0.405245355,-0.16301755
24-04-2011,0.03,619,-0.454575463,-0.128587594
25-04-2011,2.27,360,-0.191481557,-0.267921324
26-04-2011,9.62,281,0.67179532,-0.310420802
27-04-2011,13.21,266,1.093450284,-0.318490323
28-04-2011,0,314,-0.458099042,-0.292667856
29-04-2011,0.35,1350,-0.416990619,0.264667067
30-04-2011,0.12,1460,-0.444004725,0.323843554
01-05-2011,0,701,-0.458099042,-0.084474212
02-05-2011,2.35,387,-0.182085346,-0.253396186
03-05-2011,8.85,308,0.58135679,-0.295895664
04-05-2011,0,283,-0.458099042,-0.309344866
05-05-2011,0.01,273,-0.456924515,-0.314724546
06-05-2011,0,310,-0.458099042,-0.294819728
07-05-2011,0,271,-0.458099042,-0.315800483
08-05-2011,0.01,248,-0.456924515,-0.328173748
09-05-2011,0,224,-0.458099042,-0.341084982
10-05-2011,0,206,-0.458099042,-0.350768407
11-05-2011,0,195,-0.458099042,-0.356686056
12-05-2011,0,185,-0.458099042,-0.362065737
13-05-2011,9.14,179,0.615418054,-0.365293545
14-05-2011,0.85,189,-0.358264301,-0.359913864
15-05-2011,0,184,-0.458099042,-0.362603705
16-05-2011,0,173,-0.458099042,-0.368521354
17-05-2011,0,166,-0.458099042,-0.37228713
18-05-2011,0,162,-0.458099042,-0.374439002
19-05-2011,0,157,-0.458099042,-0.377128843
20-05-2011,0.01,153,-0.456924515,-0.379280715
21-05-2011,0.05,150,-0.45222641,-0.380894619
22-05-2011,0,146,-0.458099042,-0.383046492
23-05-2011,0,140,-0.458099042,-0.3862743
24-05-2011,0,136,-0.458099042,-0.388426172
25-05-2011,0.38,131,-0.41346704,-0.391116013
26-05-2011,6.7,131,0.328833622,-0.391116013
27-05-2011,0,136,-0.458099042,-0.388426172
28-05-2011,0,130,-0.458099042,-0.391653981
29-05-2011,0,125,-0.458099042,-0.394343821
30-05-2011,0.72,123,-0.373533144,-0.395419757
31-05-2011,0,121,-0.458099042,-0.396495693
01-06-2011,0,121,-0.458099042,-0.396495693
02-06-2011,0,119,-0.458099042,-0.39757163
03-06-2011,0,117,-0.458099042,-0.398647566
04-06-2011,0.01,114,-0.456924515,-0.40026147
05-06-2011,0.05,112,-0.45222641,-0.401337406
06-06-2011,0.12,109,-0.444004725,-0.40295131
07-06-2011,6.49,108,0.304168568,-0.403489278
08-06-2011,6.17,108,0.266583725,-0.403489278
09-06-2011,0.13,113,-0.442830199,-0.400799438
10-06-2011,1.84,128,-0.241986191,-0.392729917
11-06-2011,2.46,133,-0.169165556,-0.390040077
12-06-2011,2.91,129,-0.11631187,-0.392191949
13-06-2011,3.88,133,-0.002382813,-0.390040077
14-06-2011,0.47,103,-0.402896303,-0.406179119
15-06-2011,0,90.2,-0.458099042,-0.41306511
16-06-2011,2.78,85.8,-0.131580713,-0.415432169
17-06-2011,0.25,81.3,-0.428735883,-0.417853026
18-06-2011,0.01,78.6,-0.456924515,-0.41930554
19-06-2011,0,77.1,-0.458099042,-0.420112492
20-06-2011,0.14,73.8,-0.441655673,-0.421887786
21-06-2011,26.9,83.2,2.701376876,-0.416830886
22-06-2011,10.77,122,0.806865852,-0.395957725
23-06-2011,3.36,133,-0.063458184,-0.390040077
24-06-2011,1.94,134,-0.230240927,-0.389502108
25-06-2011,0.17,102,-0.438132094,-0.406717087
26-06-2011,0,90.3,-0.458099042,-0.413011313
27-06-2011,0,84.4,-0.458099042,-0.416185325
28-06-2011,5.49,79.4,0.186715932,-0.418875165
29-06-2011,0.01,77,-0.456924515,-0.420166289
30-06-2011,0,74.9,-0.458099042,-0.421296021
01-07-2011,0,73.2,-0.458099042,-0.422210567
02-07-2011,0.18,69.9,-0.436957567,-0.423985862
03-07-2011,1.67,67.6,-0.261953139,-0.425223188
04-07-2011,9.09,67.6,0.609545423,-0.425223188
05-07-2011,20.33,116,1.929713055,-0.399185534
06-07-2011,0.43,154,-0.407594408,-0.378742747
07-07-2011,0.16,106,-0.43930662,-0.404565214
08-07-2011,0.08,91.7,-0.448702831,-0.412258158
09-07-2011,0.01,83.9,-0.456924515,-0.416454309
10-07-2011,0.85,82.7,-0.358264301,-0.417099871
11-07-2011,6.56,81,0.312390253,-0.418014416
12-07-2011,6.97,80.6,0.360545834,-0.418229603
13-07-2011,13.55,91.5,1.133384181,-0.412365751
14-07-2011,10.36,140,0.758710271,-0.3862743
15-07-2011,3.02,138,-0.10339208,-0.387350236
16-07-2011,4.67,143,0.09040477,-0.384660396
17-07-2011,6.59,119,0.315913832,-0.39757163
18-07-2011,1.17,108,-0.320679457,-0.403489278
19-07-2011,0.01,105,-0.456924515,-0.405103183
20-07-2011,2.96,98.8,-0.110439238,-0.408438585
21-07-2011,7.48,93.2,0.420446678,-0.411451206
22-07-2011,6.74,93.5,0.333531727,-0.411289815
23-07-2011,16.46,129,1.475171353,-0.392191949
24-07-2011,15.45,201,1.35654419,-0.353458248
25-07-2011,14.05,283,1.192110499,-0.309344866
26-07-2011,5.2,376,0.152654667,-0.259313835
27-07-2011,9.68,250,0.678842478,-0.327097812
28-07-2011,7.5,229,0.422795731,-0.338395142
29-07-2011,4.82,207,0.108022665,-0.350230439
30-07-2011,0.8,169,-0.364136933,-0.370673226
31-07-2011,5.89,164,0.233696986,-0.373363066
01-08-2011,1.61,146,-0.269000297,-0.383046492
02-08-2011,0.02,125,-0.455749989,-0.394343821
03-08-2011,0,109,-0.458099042,-0.40295131
04-08-2011,8.62,98,0.554342684,-0.408868959
05-08-2011,0.29,90.9,-0.424037777,-0.412688532
06-08-2011,2.12,85.2,-0.209099453,-0.41575495
07-08-2011,0.21,82.1,-0.433433988,-0.417422651
08-08-2011,0.11,80.7,-0.445179252,-0.418175807
09-08-2011,12.26,80.9,0.98187028,-0.418068213
10-08-2011,3.98,105,0.009362451,-0.405103183
11-08-2011,0.61,115,-0.386452934,-0.399723502
12-08-2011,0.22,103,-0.432259462,-0.406179119
13-08-2011,5.12,88.5,0.143258456,-0.413979656
14-08-2011,0.04,87.8,-0.453400936,-0.414356233
15-08-2011,0,123,-0.458099042,-0.395419757
16-08-2011,0,89,-0.458099042,-0.413710672
17-08-2011,0.29,81,-0.424037777,-0.418014416
18-08-2011,4.69,76.3,0.092753823,-0.420542866
19-08-2011,0.25,75,-0.428735883,-0.421242225
20-08-2011,0.38,74.4,-0.41346704,-0.421565005
21-08-2011,3.58,73.6,-0.037618604,-0.42199538
22-08-2011,2.82,85,-0.126882607,-0.415862544
23-08-2011,1.47,103,-0.285443666,-0.406179119
24-08-2011,1.85,95.2,-0.240811665,-0.41037527
25-08-2011,0.21,81.8,-0.433433988,-0.417584042
26-08-2011,0,72.9,-0.458099042,-0.422371958
27-08-2011,0,67.8,-0.458099042,-0.425115595
28-08-2011,0,64.9,-0.458099042,-0.426675702
29-08-2011,0,60.5,-0.458099042,-0.429042762
30-08-2011,0,58.6,-0.458099042,-0.430064901
31-08-2011,0,57.5,-0.458099042,-0.430656666
01-09-2011,0.1,56,-0.446353778,-0.431463618
02-09-2011,0.16,55,-0.43930662,-0.432001586
03-09-2011,26.94,57,2.706074982,-0.43092565
04-09-2011,65.52,122,7.237397692,-0.395957725
05-09-2011,86.17,1530,9.662794633,0.361501319
06-09-2011,0.16,5280,-0.43930662,2.378881588
07-09-2011,0,7320,-0.458099042,3.476336454
08-09-2011,0,5000,-0.458099042,2.228250528
09-09-2011,0,1800,-0.458099042,0.506752699
10-09-2011,0,629,-0.458099042,-0.123207913
11-09-2011,0.63,402,-0.384103881,-0.245326665
12-09-2011,0,316,-0.458099042,-0.291591919
13-09-2011,0.01,264,-0.456924515,-0.319566259
14-09-2011,0.08,227,-0.448702831,-0.339471078
15-09-2011,0.01,200,-0.456924515,-0.353996216
16-09-2011,0,178,-0.458099042,-0.365831513
17-09-2011,0.01,166,-0.456924515,-0.37228713
18-09-2011,6.43,155,0.29712141,-0.378204779
19-09-2011,36.17,169,3.790162815,-0.370673226
20-09-2011,5.01,304,0.130338666,-0.298047536
21-09-2011,0.53,440,-0.395849145,-0.224883879
22-09-2011,4.77,404,0.102150034,-0.244250729
23-09-2011,0.35,286,-0.416990619,-0.307730962
24-09-2011,0,220,-0.458099042,-0.343236854
25-09-2011,0.04,178,-0.453400936,-0.365831513
26-09-2011,4.53,155,0.073961401,-0.378204779
27-09-2011,10.2,145,0.739917849,-0.38358446
28-09-2011,3.36,151,-0.063458184,-0.380356651
29-09-2011,0,148,-0.458099042,-0.381970555
30-09-2011,0,132,-0.458099042,-0.390578045
01-10-2011,0,122,-0.458099042,-0.395957725
02-10-2011,0,116,-0.458099042,-0.399185534
03-10-2011,0,110,-0.458099042,-0.402413342
04-10-2011,0,107,-0.458099042,-0.404027246
05-10-2011,0,104,-0.458099042,-0.405641151
06-10-2011,0,99.9,-0.458099042,-0.40784682
07-10-2011,0.01,96.1,-0.456924515,-0.409891098
08-10-2011,0,92.8,-0.458099042,-0.411666393
09-10-2011,0,89.6,-0.458099042,-0.413387891
10-10-2011,0.04,87.3,-0.453400936,-0.414625217
11-10-2011,0.13,85.9,-0.442830199,-0.415378373
12-10-2011,8.89,87.8,0.586054895,-0.414356233
13-10-2011,0.77,106,-0.367660512,-0.404565214
14-10-2011,0,107,-0.458099042,-0.404027246
15-10-2011,0,99.3,-0.458099042,-0.408169601
16-10-2011,0,90.5,-0.458099042,-0.41290372
17-10-2011,0,86.5,-0.458099042,-0.415055592
18-10-2011,0.35,83.9,-0.416990619,-0.416454309
19-10-2011,0,81,-0.458099042,-0.418014416
20-10-2011,0,79,-0.458099042,-0.419090352
21-10-2011,0,78,-0.458099042,-0.41962832
22-10-2011,0,78.1,-0.458099042,-0.419574524
23-10-2011,0.26,78.1,-0.427561356,-0.419574524
24-10-2011,0.09,77.9,-0.447528305,-0.419682117
25-10-2011,0,77.9,-0.458099042,-0.419682117
26-10-2011,0,77.6,-0.458099042,-0.419843508
27-10-2011,1.41,75.7,-0.292490825,-0.420865647
28-10-2011,1.61,75.3,-0.269000297,-0.421080834
29-10-2011,0,74.1,-0.458099042,-0.421726396
30-10-2011,0,73.8,-0.458099042,-0.421887786
31-10-2011,0,74.2,-0.458099042,-0.421672599
01-11-2011,0,73.5,-0.458099042,-0.422049177
02-11-2011,0,73.6,-0.458099042,-0.42199538
03-11-2011,6.23,74,0.273630883,-0.421780193
04-11-2011,0,77,-0.458099042,-0.420166289
05-11-2011,0,81,-0.458099042,-0.418014416
06-11-2011,0,79,-0.458099042,-0.419090352
07-11-2011,0,76,-0.458099042,-0.420704257
08-11-2011,1.12,75,-0.326552089,-0.421242225
09-11-2011,3.9,80,-3.38E-05,-0.418552384
10-11-2011,0,80.2,-0.458099042,-0.418444791
11-11-2011,0,78.8,-0.458099042,-0.419197946
12-11-2011,0,75.9,-0.458099042,-0.420758053
13-11-2011,0.02,74,-0.455749989,-0.421780193
14-11-2011,0.36,74.9,-0.415816093,-0.421296021
15-11-2011,15.49,77.9,1.361242295,-0.419682117
16-11-2011,6.73,169,0.332357201,-0.370673226
17-11-2011,0.02,221,-0.455749989,-0.342698886
18-11-2011,0,139,-0.458099042,-0.386812268
19-11-2011,0.04,111,-0.453400936,-0.401875374
20-11-2011,0.17,101,-0.438132094,-0.407255055
21-11-2011,0.25,97.5,-0.428735883,-0.409137943
22-11-2011,12.46,96.2,1.005360807,-0.409837302
23-11-2011,0.08,108,-0.448702831,-0.403489278
24-11-2011,0,114,-0.458099042,-0.40026147
25-11-2011,0,102,-0.458099042,-0.406717087
26-11-2011,18.1,96.3,1.667793676,-0.409783505
27-11-2011,12.27,128,0.983044806,-0.392729917
28-11-2011,1.62,154,-0.267825771,-0.378742747
29-11-2011,0.04,174,-0.453400936,-0.367983386
30-11-2011,0,176,-0.458099042,-0.366907449
01-12-2011,0,152,-0.458099042,-0.379818683
02-12-2011,0,128,-0.458099042,-0.392729917
03-12-2011,0,115,-0.458099042,-0.399723502
04-12-2011,0.09,107,-0.447528305,-0.404027246
05-12-2011,5.96,103,0.241918671,-0.406179119
06-12-2011,9.98,109,0.714078269,-0.40295131
07-12-2011,5.2,122,0.152654667,-0.395957725
08-12-2011,0,133,-0.458099042,-0.390040077
09-12-2011,0,125,-0.458099042,-0.394343821
10-12-2011,0,117,-0.458099042,-0.398647566
11-12-2011,0,113,-0.458099042,-0.400799438
12-12-2011,0,108,-0.458099042,-0.403489278
13-12-2011,0.04,105,-0.453400936,-0.405103183
14-12-2011,0.16,104,-0.43930662,-0.405641151
15-12-2011,5.88,103,0.23252246,-0.406179119
16-12-2011,2.29,105,-0.189132505,-0.405103183
17-12-2011,0.02,113,-0.455749989,-0.400799438
18-12-2011,0,109,-0.458099042,-0.40295131
19-12-2011,0.06,105,-0.451051884,-0.405103183
20-12-2011,7.01,103,0.365243939,-0.406179119
21-12-2011,3.15,115,-0.088123237,-0.399723502
22-12-2011,21.34,133,2.048340218,-0.390040077
23-12-2011,0.68,169,-0.378231249,-0.370673226
24-12-2011,0.32,147,-0.420514198,-0.382508524
25-12-2011,32.45,195,3.353239008,-0.356686056
26-12-2011,40.3,664,4.275242203,-0.104379031
27-12-2011,3.78,2780,-0.014128076,1.033961409
28-12-2011,0,3250,-0.458099042,1.286806403
29-12-2011,0,3170,-0.458099042,1.243768957
30-12-2011,0,2060,-0.458099042,0.646624397
31-12-2011,0.01,809,-0.456924515,-0.02637366
01-01-2012,0.04,504,-0.453400936,-0.190453922
02-01-2012,0,402,-0.458099042,-0.245326665
03-01-2012,0,341,-0.458099042,-0.278142718
04-01-2012,0,301,-0.458099042,-0.29966144
05-01-2012,0,277,-0.458099042,-0.312572674
06-01-2012,0.01,260,-0.456924515,-0.321718131
07-01-2012,1.01,245,-0.339471879,-0.329787652
08-01-2012,20.1,242,1.902698949,-0.331401557
09-01-2012,11.11,486,0.846799748,-0.200137347
10-01-2012,23.1,1050,2.255056858,0.103276645
11-01-2012,1.54,1750,-0.277221982,0.479854295
12-01-2012,0.01,1440,-0.456924515,0.313084193
13-01-2012,0,1030,-0.458099042,0.092517284
14-01-2012,0,617,-0.458099042,-0.12966353
15-01-2012,0,457,-0.458099042,-0.215738421
16-01-2012,0.05,376,-0.45222641,-0.259313835
17-01-2012,18.76,344,1.745312416,-0.276528813
18-01-2012,0.05,364,-0.45222641,-0.265769452
19-01-2012,0.57,380,-0.391151039,-0.257161963
20-01-2012,2.32,370,-0.185608925,-0.262541644
21-01-2012,5.42,372,0.178494247,-0.261465707
22-01-2012,5.35,354,0.170272563,-0.271149133
23-01-2012,8.46,507,0.535550262,-0.188840018
24-01-2012,0.19,854,-0.435783041,-0.002165097
25-01-2012,7.31,1310,0.40047973,0.243148344
26-01-2012,43.66,2640,4.669883061,0.958645879
27-01-2012,0.07,3820,-0.449877357,1.593448203
28-01-2012,0,3710,-0.458099042,1.534271715
29-01-2012,0,2650,-0.458099042,0.96402556
30-01-2012,0,1190,-0.458099042,0.178592175
31-01-2012,0.9,660,-0.352391669,-0.106530903
01-02-2012,18.81,637,1.751185048,-0.118904168
02-02-2012,1.36,1420,-0.298363456,0.302324832
03-02-2012,14.3,1770,1.221473658,0.490613657
04-02-2012,12.16,2240,0.970125016,0.74345865
05-02-2012,1.86,4020,-0.239637138,1.701041818
06-02-2012,0,4220,-0.458099042,1.808635432
07-02-2012,0.14,3010,-0.441655673,1.157694065
08-02-2012,0.08,1470,-0.448702831,0.329223235
09-02-2012,0.04,824,-0.453400936,-0.018304139
10-02-2012,2.54,642,-0.159769345,-0.116214328
11-02-2012,0.23,555,-0.431084935,-0.16301755
12-02-2012,0,493,-0.458099042,-0.196371571
13-02-2012,14.66,448,1.263756607,-0.220580134
14-02-2012,5.82,738,0.225475302,-0.064569393
15-02-2012,11.2,1170,0.857370485,0.167832814
16-02-2012,14.64,2160,1.261407554,0.700421205
17-02-2012,0,3000,-0.458099042,1.152314385
18-02-2012,53.33,4060,5.805650055,1.722560541
19-02-2012,2.42,6990,-0.173863662,3.29880699
20-02-2012,0,5860,-0.458099042,2.690903069
21-02-2012,0.01,5650,-0.456924515,2.577929774
22-02-2012,0.02,3550,-0.455749989,1.448196824
23-02-2012,0.1,1930,-0.446353778,0.576688548
24-02-2012,1.24,1100,-0.312457773,0.130175049
25-02-2012,0,775,-0.458099042,-0.044664575
26-02-2012,0.07,633,-0.449877357,-0.121056041
27-02-2012,2.6,552,-0.152722187,-0.164631455
28-02-2012,8.45,602,0.534375735,-0.137733051
29-02-2012,3.63,657,-0.031745972,-0.108144807
01-03-2012,3.08,582,-0.096344922,-0.148492412
