datetime,PRECTOTCORR_z,discharge_cfs_z
17-09-2006,-0.123359028,-0.420919444
18-09-2006,1.742963363,-0.412204361
19-09-2006,0.039900136,-0.373363066
20-09-2006,-0.458099042,-0.390578045
21-09-2006,-0.428735883,-0.407255055
22-09-2006,-0.29718893,-0.413118907
23-09-2006,0.162050878,-0.414732811
24-09-2006,0.019933188,-0.410913238
25-09-2006,-0.458099042,-0.403489278
26-09-2006,-0.456924515,-0.395957725
27-09-2006,-0.455749989,-0.407793023
28-09-2006,-0.45222641,-0.413549281
29-09-2006,-0.458099042,-0.416992277
30-09-2006,-0.453400936,-0.418659978
01-10-2006,-0.287792719,-0.419251743
02-10-2006,-0.359438827,-0.419359336
03-10-2006,-0.441655673,-0.420166289
04-10-2006,-0.420514198,-0.419251743
05-10-2006,-0.458099042,-0.420220085
06-10-2006,-0.458099042,-0.421618802
07-10-2006,-0.458099042,-0.422587145
08-10-2006,-0.458099042,-0.422909926
09-10-2006,-0.458099042,-0.423017519
10-10-2006,-0.458099042,-0.42317891
11-10-2006,-0.447528305,-0.422856129
12-10-2006,-0.321853984,-0.423017519
13-10-2006,-0.436957567,-0.422963722
14-10-2006,-0.449877357,-0.424039659
15-10-2006,-0.378231249,-0.422802332
16-10-2006,4.528517068,-0.418982759
17-10-2006,1.483393037,-0.376590875
18-10-2006,-0.453400936,-0.370135258
19-10-2006,0.551993631,-0.38358446
20-10-2006,-0.451051884,-0.368521354
21-10-2006,0.105673613,-0.355072152
22-10-2006,0.261885619,-0.367983386
23-10-2006,-0.458099042,-0.379280715
24-10-2006,-0.458099042,-0.388426172
25-10-2006,-0.254905981,-0.395419757
26-10-2006,1.639605043,-0.398109598
27-10-2006,4.528517068,-0.243174793
28-10-2006,-0.449877357,-0.102765126
29-10-2006,-0.458099042,0.21624994
30-10-2006,-0.458099042,-0.063493457
31-10-2006,-0.453400936,-0.243712761
01-11-2006,0.200810248,-0.31095877
02-11-2006,-0.438132094,-0.343236854
03-11-2006,-0.458099042,-0.364755577
04-11-2006,-0.458099042,-0.372825098
05-11-2006,-0.458099042,-0.375514939
06-11-2006,3.388474799,-0.337857174
07-11-2006,-0.039967656,-0.243712761
08-11-2006,-0.454575463,-0.206054996
09-11-2006,-0.458099042,-0.160865678
10-11-2006,-0.45222641,-0.236719176
11-11-2006,-0.440481146,-0.293743792
12-11-2006,-0.458099042,-0.334629365
13-11-2006,-0.458099042,-0.356686056
14-11-2006,1.018280597,-0.363141673
15-11-2006,3.779592078,-0.08232234
16-11-2006,-0.440481146,-0.269535228
17-11-2006,-0.458099042,-0.32494594
18-11-2006,-0.458099042,-0.32763578
19-11-2006,-0.456924515,-0.328711716
20-11-2006,-0.458099042,-0.345388727
21-11-2006,-0.458099042,-0.359375896
22-11-2006,-0.458099042,-0.364217609
23-11-2006,-0.458099042,-0.36959729
24-11-2006,-0.458099042,-0.373901034
25-11-2006,-0.458099042,-0.377128843
26-11-2006,-0.458099042,-0.380356651
27-11-2006,-0.458099042,-0.382508524
28-11-2006,-0.458099042,-0.383046492
29-11-2006,-0.395849145,-0.38358446
30-11-2006,0.683540584,-0.381432587
01-12-2006,-0.379405775,-0.372825098
02-12-2006,-0.458099042,-0.363141673
03-12-2006,-0.458099042,-0.363679641
04-12-2006,-0.458099042,-0.365831513
05-12-2006,-0.458099042,-0.366369481
06-12-2006,-0.458099042,-0.371211194
07-12-2006,-0.458099042,-0.378204779
08-12-2006,-0.458099042,-0.383046492
09-12-2006,-0.458099042,-0.3862743
10-12-2006,-0.458099042,-0.387350236
11-12-2006,-0.456924515,-0.387888204
12-12-2006,2.619160031,-0.323332036
13-12-2006,-0.230240927,-0.096309509
14-12-2006,-0.455749989,-0.137195083
15-12-2006,-0.454575463,-0.110834647
16-12-2006,-0.458099042,-0.182384401
17-12-2006,-0.458099042,-0.250168378
18-12-2006,-0.458099042,-0.29428176
19-12-2006,-0.454575463,-0.319566259
20-12-2006,0.482696575,-0.333553429
21-12-2006,2.073005272,-0.323332036
22-12-2006,-0.036444077,-0.264155548
23-12-2006,-0.458099042,-0.223807942
24-12-2006,0.595451106,-0.249092442
25-12-2006,0.745790481,-0.175390816
26-12-2006,-0.447528305,-0.12697369
27-12-2006,-0.458099042,-0.025297724
28-12-2006,-0.447528305,-0.071562978
29-12-2006,-0.453400936,-0.178618624
30-12-2006,3.111286577,-0.168397231
31-12-2006,3.470691644,2.002303938
01-01-2007,-0.458099042,2.174453721
02-01-2007,-0.458099042,2.481095521
03-01-2007,-0.458099042,2.443437756
04-01-2007,1.061738073,1.136175343
05-01-2007,2.300863386,0.958645879
06-01-2007,-0.397023671,1.27066736
07-01-2007,1.596147568,1.534271715
08-01-2007,-0.455749989,1.523512354
09-01-2007,-0.458099042,1.259907999
10-01-2007,-0.458099042,0.705800885
11-01-2007,-0.458099042,0.237768663
12-01-2007,-0.458099042,0.01827769
13-01-2007,-0.458099042,-0.067797202
14-01-2007,-0.449877357,-0.114600424
15-01-2007,0.541422894,-0.143112732
16-01-2007,-0.151547661,-0.096847478
17-01-2007,-0.378231249,-0.058651744
18-01-2007,-0.101043027,-0.08232234
19-01-2007,-0.353566195,-0.092005765
20-01-2007,-0.454575463,-0.090929829
21-01-2007,1.898000843,-0.041974734
22-01-2007,-0.385278407,0.237768663
23-01-2007,-0.447528305,0.275426428
24-01-2007,-0.448702831,0.243148344
25-01-2007,-0.458099042,0.052169678
26-01-2007,-0.458099042,-0.069949074
27-01-2007,0.629512371,-0.127511658
28-01-2007,-0.43930662,-0.112448552
29-01-2007,-0.458099042,-0.094695605
30-01-2007,-0.458099042,-0.078556563
31-01-2007,0.078659506,-0.114600424
01-02-2007,1.913269686,0.005366456
02-02-2007,-0.444004725,0.59282759
03-02-2007,-0.458099042,0.834913222
04-02-2007,-0.458099042,0.608966632
05-02-2007,-0.458099042,0.221629621
06-02-2007,-0.458099042,-0.033905213
07-02-2007,-0.458099042,-0.116752296
08-02-2007,-0.354740722,-0.16301755
09-02-2007,-0.123359028,-0.188840018
10-02-2007,-0.456924515,-0.200137347
11-02-2007,-0.458099042,-0.205517028
12-02-2007,-0.440481146,-0.204441092
13-02-2007,1.755883153,-0.008082746
14-02-2007,-0.454575463,0.189351537
15-02-2007,-0.458099042,0.253907705
16-02-2007,-0.458099042,0.069384657
17-02-2007,-0.458099042,-0.100613254
18-02-2007,-0.458099042,-0.165707391
19-02-2007,-0.458099042,-0.207130932
20-02-2007,-0.34886809,-0.232415432
21-02-2007,-0.222019243,-0.246940569
22-02-2007,-0.458099042,-0.258775867
23-02-2007,-0.458099042,-0.270073197
24-02-2007,0.462729627,-0.279756622
25-02-2007,0.050470874,-0.232415432
26-02-2007,-0.458099042,-0.170549103
27-02-2007,-0.458099042,-0.170549103
28-02-2007,-0.456924515,-0.203365156
01-03-2007,0.687064163,-0.238871048
02-03-2007,-0.458099042,-0.260389771
03-03-2007,-0.458099042,-0.251244314
04-03-2007,-0.458099042,-0.26630742
05-03-2007,-0.458099042,-0.277066781
06-03-2007,-0.458099042,-0.293743792
07-03-2007,-0.458099042,-0.307730962
08-03-2007,-0.458099042,-0.317952355
09-03-2007,-0.458099042,-0.32494594
10-03-2007,-0.458099042,-0.329249684
11-03-2007,-0.458099042,-0.334629365
12-03-2007,-0.458099042,-0.339471078
13-03-2007,-0.432259462,-0.342160918
14-03-2007,-0.238462612,-0.342698886
15-03-2007,-0.056411025,-0.340547014
16-03-2007,-0.449877357,-0.33893311
17-03-2007,-0.458099042,-0.34162295
18-03-2007,-0.458099042,-0.346464663
19-03-2007,-0.458099042,-0.350230439
20-03-2007,-0.458099042,-0.355072152
21-03-2007,-0.458099042,-0.35829996
22-03-2007,-0.458099042,-0.361527769
23-03-2007,-0.458099042,-0.363679641
24-03-2007,-0.458099042,-0.364755577
25-03-2007,-0.458099042,-0.367445417
26-03-2007,-0.458099042,-0.369059322
27-03-2007,-0.451051884,-0.370673226
28-03-2007,-0.458099042,-0.37228713
29-03-2007,-0.458099042,-0.374439002
30-03-2007,-0.458099042,-0.376052907
31-03-2007,0.028154873,-0.376052907
01-04-2007,1.429364824,-0.319566259
02-04-2007,-0.388801986,-0.291053951
03-04-2007,0.325310043,-0.310420802
04-04-2007,-0.200877768,-0.329787652
05-04-2007,-0.458099042,-0.331939525
06-04-2007,-0.458099042,-0.340547014
07-04-2007,-0.458099042,-0.357224024
08-04-2007,-0.454575463,-0.365831513
09-04-2007,-0.458099042,-0.367983386
10-04-2007,0.485045628,-0.369059322
11-04-2007,-0.278396508,-0.360989801
12-04-2007,-0.458099042,-0.356686056
13-04-2007,-0.458099042,-0.367983386
14-04-2007,2.750706983,-0.348616535
15-04-2007,-0.42638683,-0.359375896
16-04-2007,-0.458099042,-0.375514939
17-04-2007,-0.425212304,-0.381432587
18-04-2007,0.009362451,-0.383046492
19-04-2007,-0.458099042,-0.382508524
20-04-2007,-0.458099042,-0.385198364
21-04-2007,-0.458099042,-0.387888204
22-04-2007,-0.458099042,-0.390040077
23-04-2007,-0.455749989,-0.391653981
24-04-2007,-0.458099042,-0.392191949
25-04-2007,1.481043984,-0.390578045
26-04-2007,1.721821889,-0.305041121
27-04-2007,-0.458099042,-0.264155548
28-04-2007,-0.458099042,-0.313110642
29-04-2007,-0.458099042,-0.342698886
30-04-2007,-0.458099042,-0.361527769
01-05-2007,-0.458099042,-0.37497697
02-05-2007,-0.456924515,-0.38358446
03-05-2007,0.711729216,-0.387350236
04-05-2007,-0.27134935,-0.379280715
05-05-2007,-0.453400936,-0.345926695
06-05-2007,-0.384103881,-0.340547014
07-05-2007,-0.456924515,-0.354534184
08-05-2007,-0.458099042,-0.371749162
09-05-2007,-0.458099042,-0.380894619
10-05-2007,-0.404070829,-0.387350236
11-05-2007,-0.438132094,-0.392191949
12-05-2007,-0.456924515,-0.395957725
13-05-2007,-0.458099042,-0.399185534
14-05-2007,-0.399372724,-0.401337406
15-05-2007,0.266583725,-0.40295131
16-05-2007,2.023675164,-0.400799438
17-05-2007,-0.458099042,-0.398647566
18-05-2007,-0.458099042,-0.387350236
19-05-2007,-0.458099042,-0.3862743
20-05-2007,-0.458099042,-0.39757163
21-05-2007,-0.458099042,-0.40295131
22-05-2007,-0.456924515,-0.405103183
23-05-2007,-0.448702831,-0.407793023
24-05-2007,-0.411117987,-0.409783505
25-05-2007,-0.458099042,-0.411182222
26-05-2007,-0.458099042,-0.412096767
27-05-2007,-0.458099042,-0.412849923
28-05-2007,-0.458099042,-0.413172704
29-05-2007,0.105673613,-0.413764468
30-05-2007,0.173796142,-0.41172019
31-05-2007,-0.412292514,-0.406179119
01-06-2007,-0.428735883,-0.408115804
02-06-2007,0.184366879,-0.408062007
03-06-2007,-0.401721776,-0.406717087
04-06-2007,-0.391151039,-0.407255055
05-06-2007,-0.458099042,-0.409998692
06-06-2007,-0.441655673,-0.41172019
07-06-2007,-0.214972085,-0.412042971
08-06-2007,-0.224368295,-0.413979656
09-06-2007,0.590753001,-0.413441688
10-06-2007,-0.454575463,-0.412096767
11-06-2007,-0.451051884,-0.412096767
12-06-2007,-0.453400936,-0.414141046
13-06-2007,-0.444004725,-0.418552384
14-06-2007,-0.203226821,-0.420758053
15-06-2007,0.454507943,-0.420973241
16-06-2007,-0.182085346,-0.415916341
17-06-2007,-0.434608515,-0.416508106
18-06-2007,0.228998881,-0.416723293
19-06-2007,3.031418784,-0.40800821
20-06-2007,-0.40054725,-0.410751847
21-06-2007,-0.458099042,-0.413764468
22-06-2007,-0.458099042,-0.417476448
23-06-2007,-0.458099042,-0.420327679
24-06-2007,-0.06463271,-0.420381476
25-06-2007,0.298295936,-0.420327679
26-06-2007,0.627163318,-0.421242225
27-06-2007,0.324135516,-0.420758053
28-06-2007,-0.381754828,-0.420542866
29-06-2007,-0.454575463,-0.422371958
30-06-2007,-0.42638683,-0.422963722
01-07-2007,0.62011616,-0.424254846
02-07-2007,-0.196179663,-0.42215677
03-07-2007,1.095799337,-0.419843508
04-07-2007,0.71055469,-0.416023934
05-07-2007,0.86559217,-0.408330991
06-07-2007,0.838578064,-0.392729917
07-07-2007,1.58910041,-0.369059322
08-07-2007,-0.09047229,-0.348616535
09-07-2007,0.313564779,-0.372825098
10-07-2007,0.67179532,-0.366369481
11-07-2007,0.494441839,-0.363679641
12-07-2007,0.744615954,-0.364755577
13-07-2007,0.717601848,-0.364217609
14-07-2007,0.682366057,-0.370135258
15-07-2007,0.546120999,-0.369059322
16-07-2007,0.066914243,-0.360989801
17-07-2007,0.194937616,-0.359375896
18-07-2007,-0.388801986,-0.341084982
19-07-2007,-0.432259462,-0.295895664
20-07-2007,1.765279364,-0.311496738
21-07-2007,-0.15507124,-0.367445417
22-07-2007,-0.458099042,-0.391116013
23-07-2007,0.722299954,-0.40026147
24-07-2007,0.014060556,-0.406717087
25-07-2007,-0.419339672,-0.411236019
26-07-2007,-0.386452934,-0.411935377
27-07-2007,-0.381754828,-0.414625217
28-07-2007,-0.451051884,-0.417153667
29-07-2007,-0.359438827,-0.418498587
30-07-2007,1.086403126,-0.416023934
31-07-2007,-0.196179663,-0.411666393
01-08-2007,0.246616776,-0.409675911
02-08-2007,-0.115137344,-0.409084146
03-08-2007,-0.454575463,-0.411505003
04-08-2007,-0.436957567,-0.414463827
05-08-2007,-0.455749989,-0.41441003
06-08-2007,-0.260778613,-0.41930554
07-08-2007,-0.45222641,-0.418390994
08-08-2007,-0.451051884,-0.420004898
09-08-2007,-0.455749989,-0.417261261
10-08-2007,-0.401721776,-0.417422651
11-08-2007,-0.441655673,-0.422748535
12-08-2007,-0.458099042,-0.425733182
13-08-2007,-0.458099042,-0.425733182
14-08-2007,-0.456924515,-0.425733182
15-08-2007,-0.408768935,-0.425733182
16-08-2007,-0.458099042,-0.425733182
17-08-2007,0.03872561,-0.425733182
18-08-2007,-0.365311459,-0.425733182
19-08-2007,-0.352391669,-0.425733182
20-08-2007,-0.40054725,-0.425733182
21-08-2007,-0.455749989,-0.425733182
22-08-2007,-0.458099042,-0.425733182
23-08-2007,-0.304236088,-0.425733182
24-08-2007,-0.196179663,-0.425733182
25-08-2007,1.445808194,-0.425733182
26-08-2007,-0.101043027,-0.408115804
27-08-2007,0.099800981,-0.386812268
28-08-2007,-0.001208286,-0.374439002
29-08-2007,-0.130406186,-0.367445417
30-08-2007,2.237438963,-0.384660396
31-08-2007,0.662399109,-0.349154503
01-09-2007,0.149131088,-0.331401557
02-09-2007,0.473300365,-0.353996216
03-09-2007,0.190239511,-0.366369481
04-09-2007,-0.418165145,-0.379280715
05-09-2007,-0.440481146,-0.395957725
06-09-2007,-0.341820932,-0.406717087
07-09-2007,0.005838872,-0.4132265
08-09-2007,-0.346519037,-0.414679014
09-09-2007,-0.456924515,-0.419789711
10-09-2007,-0.458099042,-0.419520727
11-09-2007,1.024153229,-0.409084146
12-09-2007,-0.373533144,-0.374439002
13-09-2007,0.8268328,-0.38896414
14-09-2007,0.069263295,-0.359375896
15-09-2007,-0.458099042,-0.376052907
16-09-2007,-0.458099042,-0.401337406
17-09-2007,-0.458099042,-0.411612596
18-09-2007,-0.458099042,-0.417207464
19-09-2007,-0.458099042,-0.421027037
20-09-2007,-0.458099042,-0.424039659
21-09-2007,-0.38762746,-0.425733182
22-09-2007,0.277154462,-0.42570736
23-09-2007,1.146303971,-0.418444791
24-09-2007,0.098626455,-0.348616535
25-09-2007,-0.338297353,-0.373901034
26-09-2007,-0.456924515,-0.399185534
27-09-2007,-0.350042616,-0.405641151
28-09-2007,-0.458099042,-0.41290372
29-09-2007,-0.458099042,-0.417422651
30-09-2007,-0.458099042,-0.421242225
01-10-2007,-0.458099042,-0.423501691
02-10-2007,-0.458099042,-0.424631424
03-10-2007,-0.428735883,-0.424954204
04-10-2007,-0.392325565,-0.425545969
05-10-2007,-0.372358617,-0.425492172
06-10-2007,-0.455749989,-0.425330782
07-10-2007,-0.455749989,-0.425733182
08-10-2007,-0.373533144,-0.425733182
09-10-2007,0.530852156,-0.425733182
10-10-2007,-0.458099042,-0.425492172
11-10-2007,-0.458099042,-0.422748535
12-10-2007,-0.458099042,-0.423770675
13-10-2007,-0.458099042,-0.424954204
14-10-2007,-0.458099042,-0.425733182
15-10-2007,-0.411117987,-0.425733182
16-10-2007,-0.455749989,-0.425733182
17-10-2007,0.87851196,-0.425733182
18-10-2007,0.763408376,-0.422802332
19-10-2007,-0.32302851,-0.409729708
20-10-2007,-0.456924515,-0.413441688
21-10-2007,-0.425212304,-0.420973241
22-10-2007,4.032115246,-0.420166289
23-10-2007,1.257883975,-0.38896414
24-10-2007,0.200810248,-0.379818683
25-10-2007,-0.339471879,-0.390040077
26-10-2007,-0.455749989,-0.39757163
27-10-2007,-0.458099042,-0.404027246
28-10-2007,-0.458099042,-0.409837302
29-10-2007,-0.458099042,-0.413172704
30-10-2007,-0.458099042,-0.415539763
31-10-2007,-0.458099042,-0.417315058
01-11-2007,-0.458099042,-0.418875165
02-11-2007,-0.458099042,-0.420112492
03-11-2007,-0.458099042,-0.421457412
04-11-2007,-0.458099042,-0.422640942
05-11-2007,-0.458099042,-0.423232707
06-11-2007,-0.458099042,-0.423985862
07-11-2007,-0.458099042,-0.425008001
08-11-2007,-0.458099042,-0.425733182
09-11-2007,-0.458099042,-0.425545969
10-11-2007,-0.458099042,-0.424470033
11-11-2007,-0.458099042,-0.424093455
12-11-2007,-0.455749989,-0.424201049
13-11-2007,-0.371184091,-0.424039659
14-11-2007,-0.003557339,-0.423770675
15-11-2007,-0.135104292,-0.424147252
16-11-2007,-0.458099042,-0.424577627
17-11-2007,-0.453400936,-0.424792814
18-11-2007,0.046947295,-0.423770675
19-11-2007,-0.453400936,-0.423017519
20-11-2007,-0.444004725,-0.422802332
21-11-2007,-0.069330815,-0.421296021
22-11-2007,-0.375882196,-0.422049177
23-11-2007,-0.446353778,-0.421403615
24-11-2007,-0.14215145,-0.421887786
25-11-2007,0.93019112,-0.420220085
26-11-2007,1.724170942,-0.401875374
27-11-2007,-0.456924515,-0.380356651
28-11-2007,-0.458099042,-0.362065737
29-11-2007,-0.458099042,-0.367445417
30-11-2007,-0.458099042,-0.391116013
01-12-2007,-0.458099042,-0.401337406
02-12-2007,-0.253731455,-0.405641151
03-12-2007,-0.432259462,-0.41053666
04-12-2007,-0.458099042,-0.414356233
05-12-2007,-0.458099042,-0.416508106
06-12-2007,-0.458099042,-0.41693848
07-12-2007,-0.456924515,-0.416830886
08-12-2007,0.091579296,-0.417153667
09-12-2007,-0.360613354,-0.414194843
10-12-2007,-0.456924515,-0.411343612
11-12-2007,-0.456924515,-0.411989174
12-12-2007,-0.407594408,-0.413280297
13-12-2007,-0.360613354,-0.413603078
14-12-2007,-0.449877357,-0.413764468
15-12-2007,-0.009429971,-0.414786608
16-12-2007,-0.447528305,-0.41559356
17-12-2007,-0.458099042,-0.413334094
18-12-2007,-0.458099042,-0.413172704
19-12-2007,-0.364136933,-0.413280297
20-12-2007,4.35393547,-0.389502108
21-12-2007,-0.392325565,-0.275990845
22-12-2007,0.808040378,-0.163555518
23-12-2007,-0.270174824,-0.140422891
24-12-2007,-0.458099042,-0.202827188
25-12-2007,-0.456924515,-0.285136303
26-12-2007,-0.062283657,-0.329249684
27-12-2007,-0.311283246,-0.348616535
28-12-2007,0.312390253,-0.358837928
29-12-2007,-0.324203036,-0.338395142
30-12-2007,1.747661469,-0.259851803
31-12-2007,-0.446353778,-0.206592964
01-01-2008,-0.458099042,-0.250706346
02-01-2008,-0.458099042,-0.298585504
03-01-2008,-0.458099042,-0.336243269
04-01-2008,-0.458099042,-0.35561012
05-01-2008,-0.458099042,-0.369059322
06-01-2008,-0.456924515,-0.377666811
07-01-2008,-0.451051884,-0.38358446
08-01-2008,0.123291508,-0.387888204
09-01-2008,0.434540995,-0.381432587
10-01-2008,2.889301094,-0.233491368
11-01-2008,-0.455749989,-0.091467797
12-01-2008,-0.458099042,-0.140422891
13-01-2008,-0.458099042,-0.187764082
14-01-2008,-0.458099042,-0.266845388
15-01-2008,-0.454575463,-0.314186578
16-01-2008,1.508058091,-0.333553429
17-01-2008,-0.451051884,-0.308806898
18-01-2008,-0.354740722,-0.305041121
19-01-2008,1.517454302,-0.302351281
20-01-2008,-0.458099042,-0.272225069
21-01-2008,-0.455749989,-0.267921324
22-01-2008,0.073961401,-0.271149133
23-01-2008,-0.300712509,-0.28298443
24-01-2008,-0.066981763,-0.293743792
25-01-2008,0.660050056,-0.288902079
26-01-2008,1.118115338,-0.172700976
27-01-2008,-0.429910409,0.027961115
28-01-2008,-0.458099042,0.167832814
29-01-2008,1.200332184,0.010208169
30-01-2008,-0.449877357,0.052169678
31-01-2008,3.377904062,0.124795368
01-02-2008,-0.456924515,0.420677807
02-02-2008,-0.456924515,0.415298127
03-02-2008,-0.076377974,0.296945151
04-02-2008,-0.280745561,0.018815658
05-02-2008,0.162050878,-0.119442137
06-02-2008,0.447460785,-0.102227158
07-02-2008,-0.458099042,-0.058113776
08-02-2008,-0.458099042,-0.016152267
09-02-2008,-0.458099042,-0.104379031
10-02-2008,-0.458099042,-0.224883879
11-02-2008,-0.458099042,-0.27760475
12-02-2008,1.410572403,-0.297509568
13-02-2008,-0.211448505,-0.101151222
14-02-2008,-0.458099042,0.024733307
15-02-2008,-0.424037777,0.022581434
16-02-2008,-0.378231249,-0.132891338
17-02-2008,1.932062108,-0.147954444
18-02-2008,-0.458099042,-0.009158682
19-02-2008,-0.458099042,0.030650955
20-02-2008,-0.431084935,-0.058651744
21-02-2008,4.255275255,-0.172163008
22-02-2008,2.791815406,1.394400017
23-02-2008,-0.451051884,3.74532049
24-02-2008,-0.456924515,3.941356055
25-02-2008,-0.392325565,3.941356055
26-02-2008,0.744615954,2.491854883
27-02-2008,-0.458099042,1.222250234
28-02-2008,-0.458099042,0.549790145
29-02-2008,-0.411117987,0.162453133
01-03-2008,-0.425212304,0.013435977
02-03-2008,-0.458099042,-0.061341585
03-03-2008,2.478216867,-0.105454967
04-03-2008,1.462251563,2.158314678
05-03-2008,-0.458099042,3.180454014
06-03-2008,0.166748984,3.062101039
07-03-2008,1.189761446,2.308945739
08-03-2008,-0.434608515,1.577309161
09-03-2008,-0.458099042,1.173833108
10-03-2008,-0.446353778,0.603586952
11-03-2008,0.287725199,0.173212494
12-03-2008,-0.458099042,0.061853104
13-03-2008,-0.458099042,0.022043466
14-03-2008,-0.416990619,-0.024759756
15-03-2008,-0.454575463,-0.103303094
16-03-2008,-0.458099042,-0.156023965
17-03-2008,-0.458099042,-0.199061411
18-03-2008,0.071612348,-0.227573719
19-03-2008,0.62011616,-0.22165607
20-03-2008,-0.458099042,-0.156023965
21-03-2008,-0.458099042,-0.110296679
22-03-2008,-0.458099042,-0.119442137
23-03-2008,-0.458099042,-0.202827188
24-03-2008,-0.458099042,-0.248016506
25-03-2008,-0.458099042,-0.274914909
26-03-2008,-0.458099042,-0.292667856
27-03-2008,-0.458099042,-0.304503153
28-03-2008,-0.455749989,-0.31095877
29-03-2008,-0.086948711,-0.317952355
30-03-2008,-0.442830199,-0.323332036
31-03-2008,-0.225542822,-0.329249684
01-04-2008,1.799340629,-0.301275345
02-04-2008,0.112720771,-0.136657115
03-04-2008,-0.453400936,-0.034981149
04-04-2008,0.903177014,-0.083936244
05-04-2008,0.998313649,-0.15763787
06-04-2008,-0.454575463,-0.158713806
07-04-2008,-0.458099042,0.03226486
08-04-2008,-0.458099042,-0.051658159
09-04-2008,-0.458099042,-0.195833603
10-04-2008,-0.455749989,-0.262003675
11-04-2008,1.084054074,-0.293743792
12-04-2008,-0.375882196,-0.310420802
13-04-2008,-0.458099042,-0.327097812
14-04-2008,-0.458099042,-0.343774822
15-04-2008,-0.458099042,-0.353996216
16-04-2008,-0.458099042,-0.360989801
17-04-2008,-0.458099042,-0.366369481
18-04-2008,1.867463158,-0.370135258
19-04-2008,-0.458099042,-0.363679641
20-04-2008,-0.458099042,-0.360989801
21-04-2008,-0.458099042,-0.253934154
22-04-2008,-0.364136933,-0.32494594
23-04-2008,-0.458099042,-0.353996216
24-04-2008,-0.458099042,-0.371211194
25-04-2008,-0.455749989,-0.383046492
26-04-2008,2.123509905,-0.385736332
27-04-2008,1.091101232,-0.275452877
28-04-2008,-0.421688725,-0.0290635
29-04-2008,-0.458099042,-0.173238944
30-04-2008,-0.458099042,-0.210896709
01-05-2008,-0.458099042,-0.258237899
02-05-2008,1.435237456,-0.301813313
03-05-2008,1.875684843,-0.300199409
04-05-2008,-0.458099042,-0.212510613
05-05-2008,-0.458099042,-0.06833517
06-05-2008,-0.458099042,-0.172700976
07-05-2008,-0.458099042,-0.273838973
08-05-2008,-0.330075668,-0.315800483
09-05-2008,-0.458099042,-0.337319205
10-05-2008,-0.435783041,-0.348616535
11-05-2008,-0.449877357,-0.361527769
12-05-2008,-0.458099042,-0.369059322
13-05-2008,-0.43930662,-0.375514939
14-05-2008,-0.19383061,-0.378742747
15-05-2008,4.528517068,-0.172700976
16-05-2008,-0.398198197,1.405159378
17-05-2008,-0.458099042,3.040582316
18-05-2008,-0.456924515,3.557031665
19-05-2008,-0.458099042,1.157694065
20-05-2008,-0.458099042,0.178592175
21-05-2008,-0.440481146,-0.14634054
22-05-2008,0.882035539,-0.238871048
23-05-2008,0.241918671,-0.229187623
24-05-2008,-0.192656084,-0.065645329
25-05-2008,-0.394674618,0.135554729
26-05-2008,0.272456356,0.248528024
27-05-2008,-0.372358617,0.404538765
28-05-2008,-0.007080918,0.151693772
29-05-2008,-0.261953139,-0.06833517
30-05-2008,-0.456924515,-0.189915954
31-05-2008,-0.456924515,-0.287826143
01-06-2008,0.694111321,-0.29966144
02-06-2008,-0.340646405,-0.286750207
03-06-2008,-0.458099042,-0.326559844
04-06-2008,-0.458099042,-0.349154503
05-06-2008,-0.455749989,-0.364217609
06-06-2008,-0.445179252,-0.37497697
07-06-2008,-0.456924515,-0.381970555
08-06-2008,-0.458099042,-0.387888204
09-06-2008,-0.112788291,-0.391653981
10-06-2008,-0.2067504,-0.394881789
11-06-2008,-0.002382813,-0.396495693
12-06-2008,-0.290141772,-0.399185534
13-06-2008,0.203159301,-0.400799438
14-06-2008,2.107066536,-0.40026147
15-06-2008,-0.157420293,-0.383046492
16-06-2008,-0.391151039,-0.394881789
17-06-2008,0.307692147,-0.397033661
18-06-2008,-0.458099042,-0.392729917
19-06-2008,-0.458099042,-0.398647566
20-06-2008,0.475649417,-0.404027246
21-06-2008,0.105673613,-0.383046492
22-06-2008,-0.454575463,-0.355072152
23-06-2008,-0.455749989,-0.377666811
24-06-2008,-0.442830199,-0.393805853
25-06-2008,-0.144500503,-0.394881789
26-06-2008,-0.079901553,-0.342160918
27-06-2008,0.792771535,-0.394881789
28-06-2008,0.384036361,-0.403489278
29-06-2008,-0.072854395,-0.393805853
30-06-2008,-0.380580302,-0.398647566
01-07-2008,-0.458099042,-0.404565214
02-07-2008,-0.454575463,-0.408707569
03-07-2008,-0.218495664,-0.410267676
04-07-2008,-0.049363867,-0.413979656
05-07-2008,0.008187925,-0.416992277
06-07-2008,0.883210065,-0.418498587
07-07-2008,-0.340646405,-0.370135258
08-07-2008,-0.402896303,-0.390578045
09-07-2008,-0.259604086,-0.404565214
10-07-2008,0.204333827,-0.401337406
11-07-2008,-0.179736294,-0.404027246
12-07-2008,-0.431084935,-0.411020831
13-07-2008,-0.367660512,-0.417099871
14-07-2008,-0.419339672,-0.420273882
15-07-2008,-0.458099042,-0.422587145
16-07-2008,-0.279571035,-0.423985862
17-07-2008,-0.25842956,-0.424846611
18-07-2008,-0.408768935,-0.424792814
19-07-2008,-0.45222641,-0.425438376
20-07-2008,-0.438132094,-0.425733182
21-07-2008,-0.389976513,-0.425733182
22-07-2008,-0.158594819,-0.425733182
23-07-2008,1.041771124,-0.425733182
